2025-12-17T16:01:50Z,api-gateway,0.11,0.5,0.21718750000000000000,1.0
2025-12-17T16:01:51Z,user-service,0.00,0.5,0.12900390625000000000,1.0
2025-12-17T16:01:53Z,driver-service,0.01,0.5,0.09299804687500000000,1.0
2025-12-17T16:01:55Z,trip-service,0.38,0.5,0.36240234375000000000,1.0
2025-12-17T16:01:57Z,matching-service,0.62,0.5,0.37490234375000000000,1.0
2025-12-17T16:01:59Z,notification-service,0.30,0.5,0.32275390625000000000,1.0
2025-12-17T16:02:01Z,api-gateway,0.11,0.5,0.26347656250000000000,1.0
2025-12-17T16:02:03Z,user-service,0.01,0.5,0.12900390625000000000,1.0
2025-12-17T16:02:05Z,driver-service,0,0.5,0,1.0
2025-12-17T16:02:05Z,trip-service,0,0.5,0,1.0
2025-12-17T16:02:06Z,matching-service,0.35,0.5,0.37509765625000000000,1.0
2025-12-17T16:02:07Z,notification-service,0.25,0.5,0.32275390625000000000,1.0
2025-12-17T16:02:19Z,api-gateway,0.10,0.5,0.26347656250000000000,1.0
2025-12-17T16:02:20Z,user-service,0.00,0.5,0.12900390625000000000,1.0
2025-12-17T16:02:22Z,driver-service,0.00,0.5,0.09299804687500000000,1.0
2025-12-17T16:02:24Z,trip-service,0.27,0.5,0.36230468750000000000,1.0
2025-12-17T16:02:26Z,matching-service,0.56,0.5,0.37509765625000000000,1.0
2025-12-17T16:02:28Z,notification-service,0.19,0.5,0.32275390625000000000,1.0
2025-12-17T16:02:40Z,api-gateway,0.09,0.5,0.26347656250000000000,1.0
2025-12-17T16:02:41Z,user-service,0.01,0.5,0.12900390625000000000,1.0
2025-12-17T16:02:43Z,driver-service,0.00,0.5,0.09300781250000000000,1.0
2025-12-17T16:02:45Z,trip-service,0.27,0.5,0.36230468750000000000,1.0
2025-12-17T16:02:47Z,matching-service,0.60,0.5,0.37539062500000000000,1.0
2025-12-17T16:02:49Z,notification-service,0.16,0.5,0.32275390625000000000,1.0
