2025-12-16T06:57:19Z,api-gateway,0.15,0.5,0.24570312500000000000,1.0
2025-12-16T06:57:20Z,user-service,0.01,0.5,0.09510742187500000000,1.0
2025-12-16T06:57:22Z,driver-service,0.02,0.5,0.06947265625000000000,1.0
2025-12-16T06:57:24Z,trip-service,0.17,0.5,0.30996093750000000000,1.0
2025-12-16T06:57:26Z,matching-service,0.24,0.5,0.30703125000000000000,1.0
2025-12-16T06:57:28Z,notification-service,0.15,0.5,0.33505859375000000000,1.0
2025-12-16T06:57:30Z,api-gateway,0.12,0.5,0.24570312500000000000,1.0
2025-12-16T06:57:32Z,user-service,0.00,0.5,0.09516601562500000000,1.0
2025-12-16T06:57:34Z,driver-service,0.00,0.5,0.06947265625000000000,1.0
2025-12-16T06:57:36Z,trip-service,0.18,0.5,0.30996093750000000000,1.0
2025-12-16T06:57:38Z,matching-service,0.23,0.5,0.30703125000000000000,1.0
2025-12-16T06:57:40Z,notification-service,0.16,0.5,0.33505859375000000000,1.0
2025-12-16T06:57:52Z,api-gateway,0.13,0.5,0.24570312500000000000,1.0
2025-12-16T06:57:54Z,user-service,0.01,0.5,0.09516601562500000000,1.0
2025-12-16T06:57:56Z,driver-service,0.01,0.5,0.06947265625000000000,1.0
2025-12-16T06:57:58Z,trip-service,0.19,0.5,0.30996093750000000000,1.0
2025-12-16T06:58:00Z,matching-service,0.24,0.5,0.30703125000000000000,1.0
2025-12-16T06:58:02Z,notification-service,0.20,0.5,0.33515625000000000000,1.0
